created_at,amount_usd,currency,payment_instrument_type,card_brand,issuing_country,authorized
01-23-2021 04:51:58,281623,GBP,PAYMENTCARD,VISA,GB,0
03-29-2021 16:31:02,25628,GBP,PAYMENTCARD,AMEX,GB,1
02-24-2021 06:57:08,352577,SEK,PAYPAL,MASTERCARD,GB,0
01-06-2021 17:39:51,97850,EUR,PAYPAL,VISA,GB,0
04-21-2021 16:21:47,153885,SEK,PAYMENTCARD,AMEX,GB,1
04-09-2021 17:54:33,94324,USD,PAYMENTCARD,VISA,GB,1
04-06-2021 08:33:11,204719,EUR,PAYMENTCARD,VISA,US,1
05-02-2021 23:34:05,287423,GBP,PAYMENTCARD,MASTERCARD,GB,1
04-23-2021 11:00:49,93278,GBP,PAYPAL,VISA,GB,1
03-04-2021 20:54:21,352279,AUD,PAYMENTCARD,MASTERCARD,GB,1
03-20-2021 00:29:16,232156,EUR,PAYMENTCARD,VISA,GB,0
03-08-2021 04:13:08,248135,AUD,PAYPAL,MASTERCARD,US,1
01-13-2021 20:22:54,369644,CAD,KLARNA,VISA,GB,0
04-09-2021 03:36:28,189956,USD,PAYMENTCARD,MASTERCARD,GB,1
01-13-2021 22:59:54,215345,EUR,PAYMENTCARD,VISA,GB,1
03-09-2021 15:26:42,324672,USD,PAYMENTCARD,AMEX,GB,0
04-28-2021 23:05:48,198250,GBP,PAYPAL,VISA,US,0
01-27-2021 08:24:40,217003,AUD,PAYMENTCARD,MASTERCARD,GB,1
01-16-2021 06:17:55,52363,USD,PAYPAL,MASTERCARD,AU,1
02-06-2021 22:09:23,363927,EUR,PAYMENTCARD,VISA,GB,1
02-23-2021 07:00:32,218553,EUR,PAYMENTCARD,VISA,GB,1
02-25-2021 09:56:40,84332,GBP,PAYPAL,MASTERCARD,US,1
04-19-2021 09:28:37,368449,EUR,PAYMENTCARD,AMEX,GB,1
04-22-2021 14:46:16,231912,GBP,PAYMENTCARD,MASTERCARD,US,1
03-31-2021 10:55:55,94040,USD,PAYMENTCARD,VISA,GB,1
03-13-2021 18:20:53,197711,GBP,PAYMENTCARD,MASTERCARD,IE,1
01-29-2021 18:30:54,127961,USD,PAYPAL,VISA,GB,1
03-21-2021 21:14:46,95438,USD,PAYMENTCARD,AMEX,GB,1
01-30-2021 23:53:47,355209,EUR,PAYMENTCARD,VISA,GB,1
02-13-2021 12:23:56,66873,EUR,PAYMENTCARD,VISA,GB,1
03-22-2021 12:40:03,107036,EUR,PAYMENTCARD,VISA,GB,1
01-06-2021 07:55:07,170283,GBP,PAYPAL,MASTERCARD,GB,1
04-20-2021 01:42:19,272494,USD,PAYPAL,VISA,GB,1
04-01-2021 22:49:56,217950,EUR,KLARNA,AMEX,US,1
05-08-2021 05:57:37,83480,GBP,PAYMENTCARD,MASTERCARD,US,1
02-16-2021 10:33:54,284893,EUR,PAYMENTCARD,VISA,GB,1
04-09-2021 06:14:20,314262,GBP,PAYMENTCARD,VISA,AU,1
02-02-2021 19:21:29,170482,EUR,KLARNA,VISA,GB,1
03-10-2021 17:22:37,266616,GBP,PAYMENTCARD,MASTERCARD,GB,1
01-04-2021 09:15:27,224677,AUD,KLARNA,AMEX,GB,0
01-19-2021 18:39:31,31478,SEK,KLARNA,VISA,GB,1
05-14-2021 16:59:01,373452,GBP,PAYMENTCARD,VISA,GB,0
01-18-2021 05:44:02,256296,SEK,PAYMENTCARD,VISA,GB,0
02-09-2021 08:04:58,340910,GBP,PAYMENTCARD,VISA,AU,1
03-17-2021 07:30:31,16835,EUR,PAYMENTCARD,AMEX,GB,1
04-22-2021 18:31:08,56637,USD,PAYMENTCARD,VISA,US,0
05-07-2021 15:44:23,310177,GBP,APPLEPAY,VISA,US,1
03-12-2021 12:39:44,69541,USD,PAYMENTCARD,VISA,GB,1
02-13-2021 03:05:33,21344,GBP,PAYMENTCARD,VISA,GB,1
02-14-2021 21:31:01,324486,AUD,PAYMENTCARD,VISA,US,1
03-10-2021 18:53:26,296010,AUD,KLARNA,VISA,US,1
02-12-2021 00:08:19,287143,EUR,PAYMENTCARD,AMEX,GB,1
01-27-2021 05:37:21,173523,GBP,APPLEPAY,VISA,GB,1
05-16-2021 12:42:24,105039,SEK,PAYMENTCARD,MASTERCARD,US,1
02-15-2021 20:11:10,319080,EUR,PAYMENTCARD,VISA,GB,0
01-12-2021 06:46:29,155961,CAD,PAYMENTCARD,MASTERCARD,GB,1
01-14-2021 17:14:22,322622,CAD,APPLEPAY,VISA,GB,1
02-03-2021 18:11:36,276387,GBP,PAYMENTCARD,MASTERCARD,US,1
03-11-2021 08:08:54,274023,EUR,PAYMENTCARD,MASTERCARD,US,1
04-20-2021 14:47:43,66815,USD,PAYPAL,MASTERCARD,US,1
03-03-2021 15:07:55,235351,USD,PAYMENTCARD,MASTERCARD,US,0
04-16-2021 21:58:29,317098,EUR,PAYPAL,VISA,US,1
02-12-2021 07:52:36,261202,EUR,PAYMENTCARD,MASTERCARD,US,1
04-28-2021 16:25:00,281147,GBP,PAYMENTCARD,VISA,US,0
04-11-2021 23:44:02,321602,AUD,PAYMENTCARD,AMEX,GB,0
03-26-2021 16:06:10,231236,USD,PAYMENTCARD,VISA,US,1
03-27-2021 08:52:02,165954,USD,PAYMENTCARD,VISA,US,1
01-07-2021 10:53:04,39415,GBP,PAYMENTCARD,MASTERCARD,US,1
03-14-2021 00:19:33,261675,AUD,PAYMENTCARD,VISA,GB,1
02-12-2021 16:42:43,71222,GBP,PAYMENTCARD,VISA,GB,1
02-03-2021 09:40:57,154809,EUR,PAYMENTCARD,VISA,GB,1
04-25-2021 20:15:32,288000,USD,PAYMENTCARD,VISA,GB,1
03-29-2021 06:07:41,91344,AUD,PAYMENTCARD,MASTERCARD,US,1
05-15-2021 03:28:10,291394,EUR,PAYMENTCARD,MASTERCARD,US,1
02-15-2021 03:10:22,157256,GBP,PAYMENTCARD,VISA,GB,1
03-30-2021 18:12:26,168865,USD,PAYPAL,VISA,US,1
05-11-2021 04:24:57,283629,GBP,KLARNA,MASTERCARD,US,1
02-06-2021 11:24:08,121090,USD,PAYMENTCARD,VISA,US,1
01-12-2021 20:31:58,244338,USD,PAYMENTCARD,VISA,GB,1
03-16-2021 11:38:08,299254,USD,PAYPAL,VISA,IE,1
03-23-2021 06:48:59,91693,GBP,PAYMENTCARD,VISA,IE,1
02-11-2021 10:52:30,347623,USD,PAYPAL,VISA,GB,1
04-07-2021 02:33:17,373130,CAD,GOCARDLESS,VISA,GB,1
01-19-2021 21:28:35,182559,GBP,PAYMENTCARD,MASTERCARD,GB,1
03-21-2021 05:55:17,301933,USD,PAYPAL,VISA,GB,0
03-03-2021 11:16:20,173627,EUR,PAYMENTCARD,MASTERCARD,GB,1
03-30-2021 02:55:42,217794,EUR,PAYMENTCARD,VISA,GB,1
01-19-2021 20:12:41,32350,GBP,PAYMENTCARD,VISA,US,1
05-25-2021 00:53:10,52434,GBP,PAYMENTCARD,VISA,US,0
05-21-2021 05:17:50,167638,EUR,PAYMENTCARD,MASTERCARD,GB,1
05-13-2021 03:14:25,283757,USD,PAYMENTCARD,VISA,GB,1
04-26-2021 23:43:31,62194,GBP,PAYMENTCARD,MASTERCARD,IE,1
01-06-2021 07:24:10,380794,AUD,PAYMENTCARD,VISA,AU,0
04-12-2021 09:50:11,136377,EUR,PAYPAL,VISA,GB,1
01-29-2021 11:00:02,349620,EUR,PAYMENTCARD,AMEX,US,0
04-18-2021 10:55:40,157684,EUR,PAYMENTCARD,VISA,GB,1
02-11-2021 22:47:24,321885,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-04-2021 22:18:48,248874,GBP,PAYMENTCARD,MASTERCARD,GB,1
02-04-2021 23:53:47,285260,GBP,PAYMENTCARD,MASTERCARD,US,1
01-14-2021 17:26:22,147467,EUR,KLARNA,VISA,GB,1
03-05-2021 21:20:32,163365,AUD,PAYMENTCARD,MASTERCARD,GB,1
02-06-2021 00:31:49,215182,SEK,PAYMENTCARD,MASTERCARD,IE,1
02-26-2021 14:40:56,338718,EUR,PAYMENTCARD,VISA,GB,1
03-18-2021 20:27:02,175195,USD,PAYMENTCARD,MASTERCARD,GB,1
01-09-2021 15:58:34,379319,EUR,APPLEPAY,AMEX,GB,0
01-30-2021 13:12:11,273669,USD,PAYMENTCARD,VISA,GB,1
03-25-2021 03:38:28,118883,GBP,PAYMENTCARD,VISA,GB,1
05-03-2021 11:46:33,43975,USD,PAYMENTCARD,VISA,GB,1
01-06-2021 23:46:59,203188,EUR,PAYMENTCARD,VISA,GB,1
03-13-2021 11:44:48,220902,EUR,PAYMENTCARD,VISA,GB,1
05-07-2021 03:20:15,91601,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-28-2021 23:59:46,206478,EUR,PAYPAL,AMEX,GB,0
01-24-2021 22:36:01,234576,AUD,PAYMENTCARD,VISA,US,1
01-11-2021 08:07:49,52135,CAD,PAYPAL,MASTERCARD,IE,1
03-09-2021 01:23:57,65970,USD,PAYPAL,VISA,GB,1
01-04-2021 10:05:22,35452,GBP,PAYMENTCARD,VISA,IE,1
01-27-2021 03:36:23,189933,USD,PAYMENTCARD,MASTERCARD,GB,0
05-11-2021 13:04:37,40545,GBP,PAYMENTCARD,AMEX,US,1
05-06-2021 14:28:32,247389,CAD,PAYMENTCARD,MASTERCARD,GB,1
05-05-2021 07:50:31,381562,GBP,PAYMENTCARD,VISA,GB,1
05-27-2021 06:57:01,262835,EUR,PAYMENTCARD,MASTERCARD,GB,1
03-17-2021 10:42:05,360062,EUR,PAYPAL,VISA,GB,1
05-13-2021 22:43:23,365584,USD,PAYPAL,MASTERCARD,AU,1
03-25-2021 13:37:27,351439,GBP,PAYPAL,VISA,US,1
01-03-2021 11:58:44,85274,GBP,PAYPAL,VISA,GB,1
03-07-2021 07:17:09,277500,SEK,PAYPAL,VISA,GB,1
05-15-2021 20:09:32,199298,EUR,PAYMENTCARD,VISA,GB,1
04-08-2021 05:41:19,270741,CAD,PAYMENTCARD,VISA,IE,1
03-10-2021 14:23:02,337410,AUD,PAYMENTCARD,MASTERCARD,US,0
04-09-2021 14:26:25,276588,GBP,APPLEPAY,MASTERCARD,GB,1
01-09-2021 00:18:36,86475,USD,PAYMENTCARD,VISA,GB,1
03-23-2021 17:57:05,167037,GBP,PAYMENTCARD,VISA,GB,1
04-10-2021 09:51:20,337417,EUR,PAYMENTCARD,VISA,GB,1
01-01-2021 21:59:55,345358,AUD,PAYMENTCARD,MASTERCARD,GB,1
01-14-2021 10:50:22,100853,USD,PAYPAL,VISA,GB,1
03-21-2021 03:40:32,129159,USD,PAYMENTCARD,VISA,GB,1
04-25-2021 20:52:18,303514,EUR,PAYPAL,VISA,GB,1
01-17-2021 11:41:24,111737,GBP,PAYMENTCARD,AMEX,US,1
03-01-2021 19:10:17,247895,GBP,APPLEPAY,AMEX,IE,1
04-04-2021 11:08:13,349419,USD,KLARNA,VISA,US,0
04-17-2021 17:34:29,231574,AUD,PAYMENTCARD,VISA,IE,0
03-15-2021 15:45:00,221754,USD,PAYMENTCARD,VISA,GB,1
03-12-2021 21:58:35,379118,USD,PAYMENTCARD,VISA,GB,1
03-15-2021 11:31:48,345604,USD,PAYPAL,VISA,US,0
05-25-2021 12:12:28,196330,AUD,PAYMENTCARD,MASTERCARD,US,1
02-22-2021 15:41:20,176786,GBP,APPLEPAY,VISA,GB,1
01-15-2021 10:26:41,124677,SEK,PAYPAL,MASTERCARD,US,1
05-18-2021 19:54:36,41425,CAD,PAYMENTCARD,VISA,US,1
02-07-2021 18:40:14,223528,AUD,KLARNA,VISA,GB,1
01-25-2021 22:48:07,214135,EUR,PAYMENTCARD,VISA,US,1
04-21-2021 23:26:00,7566,SEK,PAYPAL,VISA,GB,0
05-17-2021 16:25:25,37756,USD,PAYMENTCARD,MASTERCARD,GB,1
05-29-2021 23:26:17,2193,EUR,PAYPAL,VISA,GB,1
02-25-2021 09:17:25,20914,USD,PAYMENTCARD,VISA,GB,1
02-10-2021 09:33:45,241585,GBP,PAYMENTCARD,VISA,GB,1
01-05-2021 08:59:24,113199,SEK,APPLEPAY,VISA,US,1
04-21-2021 02:17:13,334015,EUR,APPLEPAY,MASTERCARD,GB,1
01-17-2021 18:15:50,139244,AUD,PAYPAL,MASTERCARD,US,1
02-19-2021 19:34:11,124939,GBP,KLARNA,VISA,GB,1
05-12-2021 21:31:15,237452,EUR,PAYMENTCARD,VISA,GB,1
04-11-2021 18:07:12,207616,GBP,PAYMENTCARD,VISA,GB,1
01-22-2021 16:30:38,159315,EUR,PAYPAL,VISA,AU,0
03-06-2021 07:24:28,217390,GBP,PAYMENTCARD,VISA,GB,1
05-24-2021 16:02:28,82797,GBP,PAYMENTCARD,VISA,GB,1
03-09-2021 22:54:10,113929,USD,PAYMENTCARD,VISA,US,0
01-28-2021 10:58:08,268710,GBP,PAYMENTCARD,VISA,GB,0
03-18-2021 17:46:54,304747,CAD,APPLEPAY,AMEX,GB,1
03-27-2021 10:08:35,282798,GBP,PAYMENTCARD,VISA,US,1
05-30-2021 19:58:21,80907,GBP,PAYPAL,MASTERCARD,GB,1
03-05-2021 10:08:44,184013,USD,PAYPAL,VISA,GB,1
01-03-2021 18:59:17,254544,USD,PAYMENTCARD,VISA,US,1
02-28-2021 19:08:43,269885,EUR,PAYPAL,VISA,GB,1
01-03-2021 00:10:26,96526,EUR,PAYMENTCARD,VISA,IE,1
04-28-2021 16:02:15,378587,AUD,PAYPAL,MASTERCARD,GB,0
02-12-2021 05:01:55,321852,SEK,PAYPAL,AMEX,GB,1
03-02-2021 01:42:56,311084,EUR,PAYMENTCARD,VISA,IE,0
01-22-2021 17:40:50,309150,AUD,PAYMENTCARD,VISA,US,1
03-08-2021 02:51:06,70663,GBP,PAYMENTCARD,VISA,GB,1
02-05-2021 02:40:03,226498,EUR,PAYMENTCARD,VISA,US,1
03-07-2021 05:48:51,77437,EUR,PAYMENTCARD,MASTERCARD,GB,1
03-24-2021 05:06:59,379700,USD,PAYPAL,MASTERCARD,GB,1
03-09-2021 18:16:26,48670,USD,PAYMENTCARD,VISA,US,1
02-15-2021 01:32:44,370081,SEK,KLARNA,VISA,IE,0
02-28-2021 22:08:33,131136,EUR,PAYMENTCARD,MASTERCARD,GB,1
02-21-2021 12:53:04,151539,SEK,PAYMENTCARD,MASTERCARD,US,0
03-14-2021 18:16:40,259947,USD,PAYMENTCARD,VISA,US,0
01-11-2021 10:56:34,329197,USD,PAYMENTCARD,VISA,GB,1
02-08-2021 16:47:14,33510,USD,PAYMENTCARD,VISA,US,1
02-01-2021 14:19:02,305249,AUD,PAYMENTCARD,AMEX,GB,0
01-19-2021 17:08:17,100250,CAD,APPLEPAY,VISA,IE,1
04-30-2021 08:35:13,149572,SEK,PAYMENTCARD,MASTERCARD,GB,1
01-11-2021 05:33:08,51027,GBP,PAYMENTCARD,VISA,GB,1
01-30-2021 05:28:32,303657,SEK,PAYMENTCARD,MASTERCARD,US,1
04-16-2021 09:44:23,222059,GBP,PAYMENTCARD,MASTERCARD,US,1
05-27-2021 07:30:34,192981,EUR,PAYMENTCARD,VISA,GB,1
05-18-2021 17:51:55,84102,USD,PAYPAL,AMEX,GB,1
05-18-2021 05:24:05,322363,GBP,PAYMENTCARD,MASTERCARD,US,1
01-20-2021 10:57:18,337132,EUR,APPLEPAY,VISA,GB,1
04-09-2021 12:20:20,125996,SEK,PAYPAL,MASTERCARD,GB,1
04-07-2021 08:57:16,295594,GBP,PAYPAL,VISA,US,0
02-10-2021 10:08:30,110139,AUD,PAYMENTCARD,MASTERCARD,GB,0
04-22-2021 20:11:06,72708,USD,PAYMENTCARD,MASTERCARD,GB,1
02-25-2021 14:34:30,360096,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-26-2021 20:47:34,57418,CAD,PAYMENTCARD,MASTERCARD,GB,1
02-25-2021 22:17:08,128479,GBP,PAYMENTCARD,VISA,GB,1
02-07-2021 16:22:20,57943,AUD,APPLEPAY,AMEX,US,1
04-13-2021 03:17:37,69254,EUR,PAYMENTCARD,MASTERCARD,AU,1
02-20-2021 12:59:10,204001,USD,PAYMENTCARD,AMEX,US,1
04-01-2021 08:40:38,211295,EUR,APPLEPAY,VISA,IE,0
03-05-2021 02:35:22,314405,EUR,PAYMENTCARD,VISA,GB,1
05-31-2021 00:42:34,242120,EUR,APPLEPAY,MASTERCARD,GB,1
01-07-2021 21:15:50,281111,GBP,PAYPAL,MASTERCARD,GB,1
01-04-2021 05:31:21,311958,CAD,APPLEPAY,MASTERCARD,IE,1
03-28-2021 20:00:09,210910,USD,APPLEPAY,VISA,GB,0
05-08-2021 16:20:08,371257,USD,PAYMENTCARD,MASTERCARD,US,1
02-27-2021 10:26:46,57174,EUR,PAYMENTCARD,VISA,GB,1
03-27-2021 06:47:26,20627,EUR,GOCARDLESS,MASTERCARD,GB,1
01-22-2021 22:18:04,70133,USD,PAYMENTCARD,MASTERCARD,GB,1
05-19-2021 14:41:31,153496,USD,KLARNA,MASTERCARD,US,1
04-04-2021 07:28:41,141521,USD,PAYMENTCARD,VISA,GB,1
04-12-2021 21:36:26,126888,CAD,PAYMENTCARD,VISA,GB,1
02-15-2021 21:16:48,186465,EUR,PAYMENTCARD,VISA,US,0
02-10-2021 21:13:37,326465,EUR,PAYMENTCARD,VISA,US,0
03-06-2021 06:54:25,163978,GBP,APPLEPAY,MASTERCARD,US,1
01-03-2021 15:18:54,86201,AUD,PAYMENTCARD,MASTERCARD,IE,1
04-27-2021 14:55:55,61642,GBP,GOCARDLESS,VISA,GB,1
05-30-2021 04:26:38,383321,GBP,PAYMENTCARD,MASTERCARD,GB,1
01-29-2021 01:14:38,72336,SEK,PAYMENTCARD,VISA,GB,1
01-15-2021 06:46:14,216713,GBP,PAYMENTCARD,VISA,GB,1
04-28-2021 07:08:24,323080,USD,PAYMENTCARD,VISA,GB,1
05-15-2021 02:31:29,294386,GBP,PAYMENTCARD,VISA,US,1
05-06-2021 21:55:06,266044,USD,PAYMENTCARD,VISA,GB,1
04-16-2021 13:41:17,40799,GBP,PAYMENTCARD,VISA,GB,1
05-04-2021 01:24:11,365576,CAD,PAYMENTCARD,VISA,GB,1
01-05-2021 11:51:30,332291,USD,PAYMENTCARD,MASTERCARD,US,1
01-28-2021 00:39:03,338009,GBP,PAYMENTCARD,VISA,GB,1
01-18-2021 02:03:19,287051,USD,PAYMENTCARD,MASTERCARD,GB,1
03-02-2021 21:09:43,145886,USD,PAYMENTCARD,VISA,GB,0
05-10-2021 16:57:42,274238,GBP,PAYMENTCARD,MASTERCARD,IE,1
03-02-2021 01:12:15,29369,USD,PAYMENTCARD,MASTERCARD,IE,1
03-23-2021 12:00:06,371805,GBP,PAYMENTCARD,VISA,GB,1
03-12-2021 18:59:19,195320,USD,PAYPAL,MASTERCARD,GB,0
05-20-2021 16:39:17,304637,EUR,PAYMENTCARD,VISA,IE,1
01-11-2021 13:58:42,112849,GBP,PAYMENTCARD,MASTERCARD,US,1
02-06-2021 18:25:49,22597,GBP,PAYMENTCARD,VISA,GB,1
03-06-2021 21:19:50,120604,GBP,PAYPAL,MASTERCARD,GB,1
02-08-2021 11:36:24,183571,AUD,PAYMENTCARD,VISA,GB,1
03-13-2021 14:56:41,47480,EUR,KLARNA,MASTERCARD,US,1
04-29-2021 16:05:26,165030,GBP,KLARNA,MASTERCARD,GB,1
03-03-2021 15:32:14,163360,USD,PAYMENTCARD,MASTERCARD,GB,1
05-11-2021 23:46:47,238853,CAD,PAYMENTCARD,MASTERCARD,GB,1
02-17-2021 18:59:28,260096,GBP,PAYMENTCARD,MASTERCARD,US,1
01-15-2021 19:17:27,215086,CAD,PAYMENTCARD,AMEX,GB,1
01-08-2021 08:00:48,188605,EUR,PAYMENTCARD,MASTERCARD,US,1
01-24-2021 06:15:55,167885,CAD,PAYMENTCARD,VISA,GB,0
01-21-2021 10:10:31,332211,USD,PAYMENTCARD,VISA,GB,1
01-03-2021 07:50:24,218800,USD,PAYMENTCARD,MASTERCARD,GB,1
01-22-2021 15:33:06,122626,USD,PAYMENTCARD,VISA,GB,0
03-12-2021 20:15:14,87632,GBP,PAYMENTCARD,VISA,GB,1
04-10-2021 02:35:36,192599,EUR,PAYMENTCARD,VISA,GB,1
05-20-2021 14:23:05,46365,USD,PAYMENTCARD,VISA,US,1
05-28-2021 18:50:01,28704,AUD,PAYPAL,VISA,GB,1
04-12-2021 21:00:59,25063,CAD,PAYMENTCARD,MASTERCARD,GB,1
01-31-2021 12:23:02,1945,EUR,GOCARDLESS,MASTERCARD,GB,0
05-03-2021 23:43:25,92535,EUR,PAYMENTCARD,VISA,US,1
05-12-2021 22:44:17,50862,GBP,PAYMENTCARD,VISA,GB,0
03-16-2021 06:54:47,292725,USD,PAYMENTCARD,VISA,GB,1
05-09-2021 13:16:28,66005,GBP,PAYPAL,VISA,US,1
04-16-2021 20:22:50,173081,GBP,PAYMENTCARD,VISA,US,1
03-15-2021 21:03:38,331547,AUD,PAYMENTCARD,VISA,US,1
05-05-2021 10:50:01,158971,USD,PAYPAL,MASTERCARD,GB,1
01-19-2021 16:15:14,168349,CAD,PAYMENTCARD,MASTERCARD,GB,1
01-14-2021 00:53:52,309344,EUR,PAYPAL,VISA,GB,0
03-31-2021 16:45:33,332199,USD,PAYPAL,MASTERCARD,GB,1
01-15-2021 02:02:22,230220,AUD,PAYMENTCARD,VISA,GB,1
05-26-2021 01:58:28,265406,GBP,PAYMENTCARD,VISA,GB,1
05-19-2021 05:14:03,108724,EUR,PAYMENTCARD,MASTERCARD,US,1
04-09-2021 17:35:21,64036,CAD,PAYPAL,VISA,GB,1
03-03-2021 22:02:29,289367,GBP,APPLEPAY,MASTERCARD,US,1
04-13-2021 08:11:38,266482,GBP,PAYMENTCARD,MASTERCARD,US,0
03-21-2021 03:18:39,343357,GBP,PAYPAL,VISA,GB,1
04-19-2021 01:29:19,362092,USD,PAYMENTCARD,VISA,US,1
04-18-2021 09:41:49,210198,GBP,PAYMENTCARD,MASTERCARD,GB,0
03-14-2021 05:23:58,269357,GBP,PAYMENTCARD,VISA,GB,1
01-20-2021 18:35:02,88928,EUR,PAYMENTCARD,MASTERCARD,GB,0
01-17-2021 21:49:08,275952,CAD,PAYMENTCARD,AMEX,US,1
03-02-2021 19:25:51,376488,AUD,PAYMENTCARD,MASTERCARD,GB,1
05-13-2021 00:30:41,260997,CAD,PAYMENTCARD,AMEX,GB,1
01-18-2021 07:37:11,35917,USD,KLARNA,VISA,US,1
05-06-2021 21:24:03,330650,USD,PAYMENTCARD,VISA,GB,1
04-11-2021 11:01:29,141536,USD,PAYMENTCARD,VISA,GB,1
04-22-2021 08:56:30,324445,AUD,PAYMENTCARD,MASTERCARD,IE,1
02-08-2021 05:02:30,106761,EUR,PAYMENTCARD,MASTERCARD,IE,0
05-13-2021 03:44:21,23534,AUD,GOCARDLESS,MASTERCARD,US,0
04-12-2021 00:20:18,289711,SEK,PAYMENTCARD,VISA,US,1
03-01-2021 19:52:39,188536,USD,PAYPAL,VISA,GB,0
04-10-2021 01:03:49,310583,EUR,PAYMENTCARD,VISA,GB,1
03-16-2021 20:38:45,341386,EUR,PAYMENTCARD,MASTERCARD,US,1
01-09-2021 06:30:48,327484,USD,PAYMENTCARD,VISA,GB,0
02-04-2021 08:41:54,311900,EUR,PAYMENTCARD,VISA,GB,1
02-28-2021 21:58:37,142755,EUR,PAYMENTCARD,VISA,GB,1
03-02-2021 10:34:50,288143,USD,PAYMENTCARD,VISA,IE,0
03-17-2021 23:59:55,184372,USD,APPLEPAY,AMEX,US,0
05-11-2021 22:28:45,187118,GBP,PAYMENTCARD,VISA,GB,1
05-19-2021 00:51:38,366154,EUR,KLARNA,MASTERCARD,IE,1
04-14-2021 08:50:31,121936,GBP,PAYPAL,AMEX,GB,1
03-14-2021 13:39:01,273433,GBP,PAYMENTCARD,VISA,GB,1
02-19-2021 05:57:29,359433,GBP,PAYMENTCARD,MASTERCARD,US,0
04-24-2021 08:48:22,332524,SEK,PAYMENTCARD,MASTERCARD,US,1
05-25-2021 17:21:02,359078,EUR,PAYMENTCARD,MASTERCARD,GB,1
05-01-2021 14:10:37,183651,USD,KLARNA,VISA,GB,1
01-18-2021 22:36:09,209623,SEK,PAYMENTCARD,MASTERCARD,GB,1
03-09-2021 10:21:20,194955,GBP,PAYPAL,VISA,US,0
01-08-2021 11:28:03,290625,EUR,GOCARDLESS,VISA,GB,1
01-15-2021 20:25:46,190680,EUR,PAYMENTCARD,MASTERCARD,IE,1
04-04-2021 05:21:58,337125,GBP,PAYMENTCARD,VISA,US,1
01-05-2021 10:04:25,61398,USD,PAYMENTCARD,VISA,GB,1
03-31-2021 14:40:10,24948,CAD,PAYMENTCARD,MASTERCARD,GB,1
04-09-2021 15:01:09,90804,GBP,PAYMENTCARD,VISA,GB,1
05-21-2021 20:29:57,192230,GBP,PAYMENTCARD,VISA,GB,1
01-18-2021 19:44:11,65246,USD,PAYMENTCARD,MASTERCARD,US,1
03-13-2021 20:24:32,84640,USD,PAYMENTCARD,MASTERCARD,GB,1
05-22-2021 11:11:49,38115,GBP,PAYMENTCARD,VISA,GB,1
04-09-2021 15:26:53,81780,GBP,KLARNA,MASTERCARD,GB,1
03-20-2021 07:36:10,172278,USD,PAYMENTCARD,MASTERCARD,US,0
05-29-2021 09:23:19,18365,GBP,APPLEPAY,AMEX,US,1
03-22-2021 21:04:27,205722,GBP,PAYMENTCARD,VISA,US,1
01-07-2021 22:33:20,161899,GBP,PAYMENTCARD,VISA,GB,1
01-20-2021 14:43:48,314706,AUD,KLARNA,MASTERCARD,GB,1
05-16-2021 07:25:48,81340,USD,PAYMENTCARD,VISA,GB,1
03-23-2021 10:22:48,349563,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-04-2021 08:52:21,345042,USD,PAYMENTCARD,VISA,GB,1
01-16-2021 00:23:18,318525,GBP,PAYMENTCARD,MASTERCARD,US,1
01-16-2021 02:12:35,205821,GBP,PAYMENTCARD,MASTERCARD,GB,1
05-15-2021 06:42:08,250360,AUD,GOCARDLESS,VISA,IE,1
05-26-2021 14:09:28,343746,GBP,PAYMENTCARD,VISA,GB,1
04-22-2021 23:44:12,363992,USD,PAYMENTCARD,AMEX,GB,1
01-17-2021 10:08:14,182828,GBP,KLARNA,MASTERCARD,US,1
01-28-2021 04:28:04,99257,USD,PAYMENTCARD,VISA,US,1
03-27-2021 18:43:15,161749,USD,PAYMENTCARD,VISA,GB,0
02-06-2021 02:42:06,2623,GBP,PAYMENTCARD,VISA,GB,1
01-12-2021 19:27:27,13147,SEK,PAYMENTCARD,AMEX,GB,0
02-01-2021 21:17:30,90372,GBP,PAYMENTCARD,VISA,US,1
03-29-2021 12:32:10,116606,EUR,PAYMENTCARD,MASTERCARD,IE,1
05-04-2021 04:01:18,258781,EUR,PAYMENTCARD,VISA,GB,1
01-04-2021 23:36:42,156926,GBP,PAYMENTCARD,VISA,IE,1
02-28-2021 10:39:30,346769,AUD,APPLEPAY,AMEX,GB,1
05-29-2021 14:42:39,348475,GBP,PAYMENTCARD,VISA,US,1
02-10-2021 13:00:53,57586,SEK,PAYMENTCARD,VISA,GB,1
03-16-2021 03:06:29,85674,USD,APPLEPAY,VISA,GB,1
04-25-2021 01:44:01,51551,GBP,PAYMENTCARD,MASTERCARD,US,1
02-24-2021 05:23:33,11708,USD,PAYPAL,VISA,GB,1
03-31-2021 22:56:57,269184,EUR,PAYPAL,MASTERCARD,US,1
02-23-2021 21:14:04,106667,USD,APPLEPAY,VISA,GB,0
04-07-2021 10:33:28,174557,USD,PAYPAL,VISA,US,0
04-26-2021 09:06:48,84386,GBP,APPLEPAY,VISA,GB,1
01-28-2021 16:37:34,171389,EUR,PAYMENTCARD,MASTERCARD,IE,1
